tip	date	distance	residual
seq_1776_2005-07-15_V1439_DEN2_USA_env	2005.5342465753424	0.022994004140225368	0.0011218365212909663
seq_1783_1999-07-15_V1428_DEN2_USA_env	1999.5342465753424	0.016928004140225373	0.0012390604410120083
seq_1733_1999-07-15_V1425_DEN2_USA_env	1999.5342465753424	0.017322004140225358	0.001633060441011993
seq_1729_1998-07-15_V677_DEN2_USA_env	1998.5342465753424	0.011471004140225371	-0.0031874022390344873
seq_1994_1989-07-15_V1177_DEN2_USA_env	1989.5342465753424	0.006907004140225372	0.0015234336405470688
seq_1995_1991-07-15_V1087_DEN2_USA_env	1991.5342465753424	0.0046900041402253715	-0.002754640999359944
seq_1997_1987-07-15_V1166_DEN2_USA_env	1987.5342465753424	0.0018399958597746294	-0.0014824999999966612
seq_1998_1987-07-15_V1168_DEN2_USA_env	1987.5342465753424	0.0048049958597746285	0.001482500000003338
seq_2022_1987-07-15_V1170_DEN2_USA_env	1987.5342465753424	0.003950004140225374	6.275082804540833E-4
seq_2020_1987-07-15_V1167_DEN2_USA_env	1987.5342465753424	0.004672004140225371	0.0013495082804540802
seq_2015_1987-07-15_V1172_DEN2_USA_env	1987.5342465753424	0.003952004140225372	6.295082804540818E-4
seq_2016_1987-07-15_V1174_DEN2_USA_env	1987.5342465753424	0.003952004140225372	6.295082804540818E-4
seq_2026_1989-07-15_V688_DEN2_USA_env	1989.5342465753424	0.006827004140225375	0.001443433640547072
seq_2027_1990-07-15_V1183_DEN2_USA_env	1990.5342465753424	0.006841004140225375	4.26896320593566E-4
seq_2025_1990-07-15_V1188_DEN2_USA_env	1990.5342465753424	0.007567004140225376	0.001152896320593567
seq_2029_1989-07-15_V1061_DEN2_USA_env	1989.5342465753424	0.006122004140225378	7.384336405470747E-4
seq_2036_1989-07-15_V1178_DEN2_USA_env	1989.5342465753424	0.005388004140225372	4.433640547069247E-6
seq_2013_1989-07-15_V1181_DEN2_USA_env	1989.5342465753424	0.005401004140225375	1.743364054707184E-5
seq_2001_1990-07-15_V851_DEN2_USA_env	1990.5342465753424	0.0075700041402253756	0.0011558963205935665
seq_2000_1994-07-15_V683_DEN2_USA_env	1994.5342465753424	0.009819004140225374	-7.172529592204598E-4
seq_2031_1988-07-15_V1176_DEN2_USA_env	1988.535519125683	0.0039600041402253735	-3.943404501168561E-4
seq_2033_1988-07-15_V1175_DEN2_USA_env	1988.535519125683	0.0039650041402253715	-3.89340450116858E-4
seq_2019_1987-07-15_V1165_DEN2_USA_env	1987.5342465753424	0.003971004140225371	6.4850828045408E-4
seq_2030_1988-07-15_V685_DEN2_USA_env	1988.535519125683	0.004700004140225371	3.456595498831415E-4
seq_1999_1993-07-15_V1360_DEN2_USA_env	1993.5342465753424	0.010536004140225373	0.0010302843607330452
seq_2023_1990-07-15_V1189_DEN2_USA_env	1990.5342465753424	0.005426004140225372	-9.88103679406437E-4
seq_2032_1988-07-15_V690_DEN2_USA_env	1988.535519125683	0.003962004140225372	-3.9234045011685755E-4
seq_2005_1992-07-15_V855_DEN2_USA_env	1992.535519125683	0.008290004140225375	-1.8648972993087938E-4
seq_2003_1995-07-15_V1368_DEN2_USA_env	1995.5342465753424	0.011214004140225378	-3.527902791739621E-4
seq_2008_1994-07-15_V684_DEN2_USA_env	1994.5342465753424	0.008298004140225372	-0.0022382529592204613
seq_2010_1994-07-15_V680_DEN2_USA_env	1994.5342465753424	0.009741004140225372	-7.952529592204615E-4
seq_2007_1993-07-15_V1356_DEN2_USA_env	1993.5342465753424	0.008307004140225374	-0.0011987156392669531
seq_2004_1996-07-15_V1054_DEN2_USA_env	1996.535519125683	0.011194004140225372	-0.0014046390097453513
seq_2002_1995-07-15_V1372_DEN2_USA_env	1995.5342465753424	0.009014004140225374	-0.002552790279173966
seq_2006_1994-07-15_V1057_DEN2_USA_env	1994.5342465753424	0.007579004140225374	-0.0029572529592204596
seq_2021_1987-07-15_V1169_DEN2_USA_env	1987.5342465753424	0.0032280041402253734	-9.449171954591714E-5
seq_2014_1987-07-15_V1171_DEN2_USA_env	1987.5342465753424	0.004674004140225373	0.0013515082804540822
seq_1993_1995-07-15_V1373_DEN2_USA_env	1995.5342465753424	0.012243004140225373	6.762097208260331E-4
seq_2093_1995-07-15_V1367_DEN2_USA_env	1995.5342465753424	0.012719004140225377	0.0011522097208260373
