tip	date	distance	residual
seq_94_1993-07-25_NZB/93/02	1993.5616438356165	0.6046307790777009	0.021527479866220056
seq_95_1993-07-27_NZB/93/04	1993.5671232876712	0.6046307790777009	0.021517006088568658
seq_98_1993-07-23_NZB/93/03	1993.5561643835617	0.5984447790777013	0.015351953643871874
seq_96_1993-07-15_NZB/93/01	1993.5342465753424	0.5971267790777014	0.01407584875447887
seq_97_1994-08-29_NZB/94/02	1994.6575342465753	0.5997197790777012	0.014521724335885167
seq_103_1989-10-25_NZB/89/01	1989.813698630137	0.5738547790777014	-0.0020844562200331707
seq_4_1996-12-12_BE/12308/96	1996.9453551912568	0.5905357790777012	9.646359975220564E-4
seq_9_2000-11-21_BE/10557/00	2000.8879781420765	0.5961307790777012	-9.765475000861334E-4
seq_10_2000-12-29_BE/12024/00	2000.9918032786886	0.591813779077701	-0.005492005554770363
seq_8_2002-01-25_BE/975/02	2002.0657534246575	0.5947027790777012	-0.004655823049180108
seq_6_2000-11-21_BE/10760/00	2000.8879781420765	0.5947067790777011	-0.0024005475000862253
seq_7_2000-12-19_BE/11754/00	2000.964480874317	0.597589779077701	3.3622024909385484E-4
seq_5_1999-11-24_BE/12031/99	1999.8958904109588	0.6005947790777012	0.005383792900883422
seq_3_2002-11-28_BE/12160/02	2002.9068493150685	0.6080167790777012	0.007050452081287628
seq_117_1990-08-09_NZB/90/04	1990.6027397260275	0.5972407790777011	0.01979331979812471
seq_116_1990-09-06_NZB/90/05	1990.6794520547944	0.5833567790777011	0.005762686911002013
seq_14_2000-02-25_BE/2098/00	2000.1502732240438	0.591867779077701	-0.003829450795752032
seq_17_2000-01-17_BE/618/00	2000.0437158469945	0.5890277790777011	-0.0064657701606815055
seq_16_1996-12-12_BE/12252/96	1996.9453551912568	0.590437779077701	8.666359975219029E-4
seq_13_2000-01-07_BE/283/00	2000.016393442623	0.5988967790777012	0.0034554556431828365
seq_15_1996-12-03_BE/11900/96	1996.9207650273224	0.5918447790777012	0.0023206392209998983
seq_22_1996-12-10_BE/12186/96	1996.9398907103825	0.5828577790777011	-0.006702918841705263
seq_21_1996-12-05_BE/11972/96	1996.9262295081967	0.5857427790777011	-0.0037918059397729076
seq_45_1996-12-06_BE/12015/96	1996.9289617486338	0.5854867790777011	-0.004053028520159319
seq_89_2004-01-07_BE/302/04	2004.016393442623	0.6110117790777011	0.007924597957459256
seq_64_2002-12-02_BE/12349/02	2002.9178082191781	0.5949467790777011	-0.006040495474016194
seq_66_2003-01-23_BE/1066/03	2003.0602739726028	0.5932127790777012	-0.008046813692959565
seq_65_2003-01-12_BE/553/03	2003.0301369863014	0.5945367790777011	-0.006665207915875659
seq_57_2001-12-21_BE/12370/01	2001.9698630136986	0.5942207790777011	-0.0049545319402762855
seq_52_2005-02-02_BE/1515/05	2005.0876712328768	0.6036187790777011	-0.0015161114240797025
seq_61_2001-11-28_BE/11500/01	2001.9068493150685	0.5940937790777011	-0.004961083497282082
seq_62_2001-11-30_BE/11609/01	2001.9123287671232	0.5927647790777012	-0.006300557274933394
seq_60_2001-11-28_BE/11508/01	2001.9068493150685	0.5941017790777011	-0.004953083497282074
seq_59_2003-02-06_BE/1802/03	2003.0986301369862	0.5954147790777012	-0.005918130136521094
seq_63_2002-02-01_BE/1162/02	2002.0849315068492	0.5940937790777011	-0.005301481270960973
seq_58_2001-12-29_BE/12595/01	2001.9917808219177	0.5954397790777012	-0.003777427050882687
seq_56_2002-12-18_BE/13159/02	2002.9616438356165	0.598121779077701	-0.0029492856952296753
seq_55_2004-12-27_BE/13588/04	2004.9863387978141	0.6009487790777012	-0.0039924180797205056
seq_78_2005-01-30_BE/1266/05	2005.0794520547945	0.6077517790777011	0.0026325992423977818
seq_49_2003-12-09_BE/13804/03	2003.9369863013699	0.599395779077701	-0.003539618117227916
seq_50_2004-12-30_BE/13689/04	2004.9945355191257	0.5979807790777011	-0.006976085820880162
seq_51_2005-03-29_BE/3891/05	2005.2383561643835	0.5992977790777011	-0.006125140309500732
seq_67_1999-12-06_BE/12445/99	1999.9287671232876	0.5922767790777012	-0.0029970497650267935
seq_54_2002-12-02_BE/12358/02	2002.9178082191781	0.5963227790777011	-0.00466449547401615
seq_53_2001-12-31_BE/12670/01	2001.9972602739726	0.5989607790777011	-2.6690082853464414E-4
seq_93_2004-07-27_NZB/04/02	2004.568306010929	0.6095417790777012	0.005399636719401912
seq_88_2003-12-26_BE/14610/03	2003.9835616438356	0.5968517790777012	-0.006172645227266904
seq_83_2005-01-18_BE/765/05	2005.0465753424658	0.5995537790777011	-0.005502558091691978
seq_84_2005-02-08_BE/1787/05	2005.1041095890412	0.5995397790777012	-0.00562653275703473
seq_86_2003-12-02_BE/13457/03	2003.9178082191781	0.5981957790777012	-0.004702959895447001
seq_87_2003-11-24_BE/12963/03	2003.8958904109588	0.5955377790777011	-0.007319064784840124
seq_79_2005-11-18_BE/9382/05	2005.8794520547945	0.6130217790777012	0.006373427705253287
seq_85_2004-12-19_BE/13183/04	2004.964480874317	0.599530779077701	-0.005368637436629187
seq_81_2005-11-19_BE/9388/05	2005.8821917808218	0.6062507790777011	-4.028091835724945E-4
seq_82_2004-12-06_BE/12546/04	2004.9289617486338	0.600874779077701	-0.0039567438916058295
seq_80_2005-01-02_BE/19/05	2005.0027397260274	0.6064437790777012	0.0014712321295214936
seq_68_1999-12-30_BE/13417/99	1999.9945205479453	0.5876107790777011	-0.007788735096847188
seq_69_2001-11-28_BE/11535/01	2001.9068493150685	0.601017779077701	0.0019629165027178486
seq_70_2001-12-24_BE/12446/01	2001.978082191781	0.6023167790777012	0.0031257573932462757
seq_118_2004-07-22_NZB/04/01	2004.5546448087432	0.6001847790777012	-0.003931250378665818
seq_41_2001-12-20_BE/12353/01	2001.9671232876713	0.5954837790777011	-0.003686295051450572
seq_42_2003-01-03_BE/91/03	2003.0054794520547	0.5998767790777012	-0.001278075916442467
seq_43_2003-01-27_BE/1134/03	2003.0712328767124	0.5984487790777012	-0.0028317612482632315
seq_39_1996-12-18_BE/12543/96	1996.9617486338798	0.5911297790777011	0.0015273005152037777
seq_27_2000-11-24_BE/10701/00	2000.896174863388	0.5955097790777012	-0.0016132152412456913
seq_36_1997-12-30_BE/15760/97	1997.9945205479453	0.5907817790777011	-7.94806253985425E-4
seq_114_1995-07-17_NZB/95/02	1995.5397260273974	0.5892557790777012	0.002371446133965116
seq_26_2002-12-20_BE/13491/02	2002.9671232876713	0.6001497790777012	-9.317594728809331E-4
seq_40_2002-12-25_BE/13418/02	2002.9808219178083	0.599886779077701	-0.001220943917010442
seq_90_2002-12-27_BE/13415/02	2002.986301369863	0.623360779077701	0.022242582305338154
seq_91_2003-01-12_BE/552/03	2003.0301369863014	0.6076677790777011	0.006465792084124344
seq_92_2002-12-29_BE/13436/02	2002.9917808219177	0.6091007790777011	0.007972108527686372
seq_44_1998-12-26_BE/12357/98	1998.9835616438356	0.5969607790777011	0.0034936768798868867
seq_46_2001-01-19_BE/705/01	2001.0493150684931	0.602337779077701	0.004922062705205232
seq_47_2002-12-01_BE/12237/02	2002.9150684931508	0.610321779077701	0.009339741414809422
seq_48_2003-01-19_BE/922/03	2003.0493150684931	0.6131607790777011	0.011922133862343531
seq_29_1999-12-17_BE/12894/99	1999.958904109589	0.594059779077701	-0.0012716555421109499
seq_31_2001-02-20_BE/1950/01	2001.13698630137	0.5926217790777012	-0.004961517737221421
seq_32_1997-12-04_BE/14517/97	1997.9232876712329	0.5926187790777012	0.0011783528554863976
seq_30_1998-12-29_BE/15116/98	1998.9917808219177	0.598453779077701	0.004970966213409755
seq_33_1998-10-29_BE/12321/98	1998.8246575342466	0.5969797790777011	0.00381641643178543
seq_35_2000-01-10_BE/382/00	2000.0245901639344	0.5969767790777011	0.0015197879020235616
seq_34_1998-12-16_BE/14548/98	1998.9561643835616	0.595535779077701	0.0021210457681456463
seq_115_1995-11-09_NZB/95/01	1995.854794520548	0.5868117790777011	-6.747960810064013E-4
seq_38_1997-11-18_BE/13833/97	1997.8794520547945	0.588248779077701	-0.0031078569233004005
seq_37_1997-11-14_BE/13653/97	1997.868493150685	0.5911407790777011	-1.9490936799704262E-4
seq_28_1997-12-10_BE/14819/97	1997.9397260273972	0.5969767790777011	0.005504931522531176
seq_18_1997-12-04_BE/14516/97	1997.9232876712329	0.5914627790777011	2.2352855486240664E-5
seq_19_1998-02-28_BE/2803/98	1998.158904109589	0.591446779077701	-4.44019583535904E-4
seq_71_1999-12-09_BE/12562/99	1999.9369863013699	0.5942477790777011	-0.0010417604315043905
seq_75_2000-01-10_BE/381/00	2000.0245901639344	0.5942067790777011	-0.0012502120979763776
seq_76_2001-01-05_BE/196/01	2001.0109589041097	0.5956257790777012	-0.0017166208512330305
seq_74_2000-01-10_BE/352/00	2000.0245901639344	0.595627779077701	1.70787902023517E-4
seq_77_1999-12-28_BE/13350/99	1999.9890410958903	0.5956337790777012	2.44738680804768E-4
seq_73_2001-11-30_BE/11583/01	2001.9123287671232	0.5956327790777011	-0.003432557274933523
seq_72_2001-12-07_BE/11842/01	2001.9315068493152	0.597033779077701	-0.002068215496714765
seq_24_1996-11-28_BE/11718/96	1996.9071038251366	0.585392779077701	-0.004105247877067897
seq_25_1997-11-17_BE/13768/97	1997.876712328767	0.5898647790777011	-0.0014866200344741953
seq_23_2001-12-09_BE/11875/01	2001.9369863013699	0.5912857790777012	-0.007826689274366028
seq_20_1999-11-25_BE/12059/99	1999.8986301369864	0.5872557790777012	-0.007960443987942711
seq_12_2002-12-02_BE/12350/02	2002.9178082191781	0.6012817790777011	2.945045259837853E-4
seq_11_2002-04-15_BE/3837/02	2002.2849315068493	0.604159779077701	0.004382225844752674
seq_109_1992-06-17_NZB/92/04	1992.4590163934427	0.577376779077701	-0.0036188870079715274
