tip	date	distance	residual
seq_11_1970-07-15_CY112273	1970.5342465753424	0.01815221432453969	0.0111391845551095
seq_4_1969-07-15_CY113053	1969.5342465753424	0.016966214324539697	0.014035237986404814
seq_6_1969-07-15_CY113045	1969.5342465753424	0.014585214324539676	0.011654237986404792
seq_3_1969-07-15_CY021837	1969.5342465753424	0.013390214324539674	0.010459237986404791
seq_1_1969-07-15_CY019899	1969.5342465753424	0.012800214324539722	0.00986923798640484
seq_2_1969-07-15_CY019915	1969.5342465753424	0.012804214324539726	0.009873237986404843
seq_197_2008-07-15_FJ215813	2008.535519125683	0.011614214324539674	-0.15052204045261464
seq_46_1977-07-15_CY006763	1977.5342465753424	0.018899214324539688	-0.016688189463961205
seq_5_1969-07-15_CY112257	1969.5342465753424	0.015212214324539692	0.012281237986404809
seq_7_1969-07-15_CY006299	1969.5342465753424	0.017054214324539674	0.014123237986404791
seq_15_1971-07-15_CY006683	1971.5342465753424	0.025629214324539674	0.014534131123814176
seq_16_1971-07-15_CY112289	1971.5342465753424	0.029962214324539677	0.01886713112381418
seq_17_1971-07-15_J02132	1971.5342465753424	0.019825214324539726	0.008730131123814228
seq_13_1971-07-15_CY113061	1971.5342465753424	0.004210214324539708	-0.0068848688761857894
seq_14_1971-07-15_CY113069	1971.5342465753424	0.004457214324539705	-0.006637868876185792
seq_18_1972-07-15_CY008460	1972.535519125683	0.012724785675460298	-0.002457545575045201
seq_27_1973-07-15_CY006811	1973.5342465753424	0.012132785675460316	-0.007126404387857572
seq_24_1973-07-15_CY113093	1973.5342465753424	0.013918785675460298	-0.00534040438785759
seq_20_1972-07-15_CY077820*	1972.535519125683	0.012731785675460305	-0.002450545575045194
seq_22_1972-07-15_DQ508929	1972.535519125683	0.011530785675460297	-0.0036515455750452015
seq_19_1972-07-15_AX350190	1972.535519125683	0.015109785675460296	-7.254557504520268E-5
seq_21_1972-07-15_CY009636	1972.535519125683	0.013318785675460309	-0.0018635455750451897
seq_42_1976-07-15_CY113189	1976.535519125683	0.024279785675460307	-0.007230759300229973
seq_29_1974-07-15_CY112329	1974.5342465753424	0.019957785675460287	-0.003383457819152908
seq_28_1974-07-15_CY006907	1974.5342465753424	0.018160785675460294	-0.005180457819152901
seq_23_1973-07-15_CY147430	1973.5342465753424	0.017525785675460297	-0.0017334043878575907
seq_25_1973-07-15_CY121181	1973.5342465753424	0.017525785675460297	-0.0017334043878575907
seq_26_1973-07-15_CY009348	1973.5342465753424	0.017525785675460297	-0.0017334043878575907
seq_31_1974-07-15_CY003496	1974.5342465753424	0.01992378567546031	-0.0034174578191528866
seq_37_1975-07-15_CY021077	1975.5342465753424	0.027124785675460294	-2.985112504482086E-4
seq_30_1974-07-15_CY006715	1974.5342465753424	0.02473578567546029	0.0013945421808470963
seq_32_1974-07-15_CY006827	1974.5342465753424	0.02414078567546028	7.995421808470841E-4
seq_47_1977-07-15_CY113253	1977.5342465753424	0.033100785675460306	-0.0024866181130405868
seq_45_1977-07-15_CY113245	1977.5342465753424	0.03491378567546029	-6.736181130406055E-4
seq_43_1977-07-15_CY113237	1977.5342465753424	0.033107785675460286	-0.0024796181130406075
seq_65_1982-07-15_CY077834	1982.5342465753424	0.030122785675460294	-0.02587488526951891
seq_41_1976-07-15_CY021829	1976.535519125683	0.03192178567546029	4.11240699770013E-4
seq_40_1976-07-15_CY022309	1976.535519125683	0.030722785675460284	-7.877593002299961E-4
seq_39_1976-07-15_CY006835	1976.535519125683	0.03072778567546029	-7.827593002299911E-4
seq_33_1975-07-15_CY003728	1975.5342465753424	0.027733785675460292	3.104887495517898E-4
seq_35_1975-07-15_CY113181	1975.5342465753424	0.028330785675460306	9.07488749551804E-4
seq_36_1975-07-15_CY121197	1975.5342465753424	0.028318785675460294	8.95488749551792E-4
seq_34_1975-07-15_V01098	1975.5342465753424	0.028910785675460276	0.0014874887495517734
seq_38_1976-07-15_KC296467	1976.535519125683	0.03151678567546028	6.240699769996527E-6
seq_44_1977-07-15_X05907	1977.5342465753424	0.0395907856754603	0.004003381886959409
seq_48_1978-07-15_CY006699	1978.5342465753424	0.04198178567546028	0.0023123284556640783
seq_52_1978-07-15_CY006707	1978.5342465753424	0.04080278567546029	0.0011333284556640927
seq_50_1978-07-15_CY006691	1978.5342465753424	0.040194785675460296	5.253284556640953E-4
seq_49_1978-07-15_CY020325	1978.5342465753424	0.04079378567546031	0.0011243284556641114
seq_51_1978-07-15_CY020221	1978.5342465753424	0.0433597856754603	0.0036903284556640964
seq_69_1983-07-15_CY006851	1983.5342465753424	0.06272478567546029	0.0026450612991857775
seq_59_1980-07-15_CY003488	1980.535519125683	0.0516577856754603	0.0038190269745870115
seq_68_1982-07-15_CY113285	1982.5342465753424	0.055189785675460304	-8.078852695189015E-4
seq_70_1983-07-15_CY113309	1983.5342465753424	0.0569887856754603	-0.0030909387008142136
seq_58_1980-07-15_CY113269	1980.535519125683	0.051553785675460304	0.0037150269745870185
seq_60_1980-07-15_CY007619	1980.535519125683	0.0503597856754603	0.002521026974587018
seq_57_1980-07-15_CY008660	1980.535519125683	0.05095978567546032	0.003121026974587035
seq_56_1980-07-15_CY006891	1980.535519125683	0.05155978567546031	0.0037210269745870245
seq_63_1981-07-15_CY007627	1981.5342465753424	0.050962785675460295	-9.528318382236028E-4
seq_61_1981-07-15_CY112361	1981.5342465753424	0.052166785675460306	2.5116816177640777E-4
seq_62_1981-07-15_CY113277	1981.5342465753424	0.0521637856754603	2.4816816177640477E-4
seq_55_1979-07-15_DQ508825	1979.5342465753424	0.04734278567546031	0.0035912750243688035
seq_53_1979-07-15_CY121000	1979.5342465753424	0.0485277856754603	0.004776275024368795
seq_54_1979-07-15_CY114429	1979.5342465753424	0.04734178567546031	0.0035902750243688025
seq_66_1982-07-15_CY114437	1982.5342465753424	0.05341878567546031	-0.0025788852695188963
seq_64_1982-07-15_CY113301	1982.5342465753424	0.057370785675460265	0.0013731147304810593
seq_67_1982-07-15_CY065976	1982.5342465753424	0.05838778567546028	0.002390114730481077
seq_72_1983-07-15_CY003720	1983.5342465753424	0.06183178567546031	0.0017520612991858003
seq_71_1983-07-15_CY003736	1983.5342465753424	0.06241878567546032	0.0023390612991858045
seq_73_1983-07-15_CY006315	1983.5342465753424	0.06124278567546031	0.0011630612991857942
seq_76_1984-07-15_CY006323	1984.535519125683	0.06423978567546028	7.281324940398848E-5
seq_75_1984-07-15_CY003744	1984.535519125683	0.06545078567546028	0.0012838132494039922
seq_77_1984-07-15_CY008172	1984.535519125683	0.06484578567546027	6.788132494039839E-4
seq_74_1984-07-15_CY187384	1984.535519125683	0.06424678567546029	7.981324940399548E-5
seq_85_1986-07-15_CY020333	1986.5342465753424	0.07474078567546029	0.0024149010052980785
seq_83_1986-07-15_CY002752	1986.5342465753424	0.0741807856754603	0.0018549010052980874
seq_80_1985-07-15_CY113333	1985.5342465753424	0.0684057856754603	1.6195443659339226E-4
seq_79_1985-07-15_CY008452	1985.5342465753424	0.0660427856754603	-0.002201045563406598
seq_81_1985-07-15_CY113317	1985.5342465753424	0.0648437856754603	-0.0034000455634066035
seq_82_1985-07-15_CY113349	1985.5342465753424	0.0672367856754603	-0.0010070455634065972
seq_78_1985-07-15_CY003520	1985.5342465753424	0.0660497856754603	-0.0021940455634066047
seq_84_1986-07-15_CY002088	1986.5342465753424	0.0666517856754603	-0.005674098994701907
seq_87_1986-07-15_DQ508849	1986.5342465753424	0.0696737856754603	-0.0026520989947019097
seq_86_1986-07-15_CY121277	1986.5342465753424	0.0696767856754603	-0.0026490989947019067
seq_88_1987-07-15_CY121309	1987.5342465753424	0.0708617856754603	-0.005546152425998999
seq_92_1987-07-15_CY113365	1987.5342465753424	0.0714577856754603	-0.004950152425998999
seq_90_1987-07-15_CY112396	1987.5342465753424	0.07146578567546029	-0.004942152425999005
seq_95_1988-07-15_CY003512	1988.535519125683	0.0739067856754603	-0.006588400475778994
seq_91_1987-07-15_CY003544	1987.5342465753424	0.0708707856754603	-0.00553715242599899
seq_93_1988-07-15_CY008724	1988.535519125683	0.0720707856754603	-0.008424400475778998
seq_103_1990-07-15_CY003064*	1990.5342465753424	0.08170478567546029	-0.006949312719884929
seq_101_1989-07-15_CY112420	1989.5342465753424	0.0798677856754603	-0.004704259288589613
seq_106_1990-07-15_CY113509	1990.5342465753424	0.08345478567546029	-0.005199312719884927
seq_104_1990-07-15_CY011480	1990.5342465753424	0.08166578567546029	-0.006988312719884926
seq_107_1990-07-15_CY113525	1990.5342465753424	0.07986678567546028	-0.008787312719884935
seq_105_1990-07-15_CY008740	1990.5342465753424	0.08108578567546028	-0.007568312719884937
seq_110_1991-07-15_CY113549	1991.5342465753424	0.08167978567546028	-0.011056366151182023
seq_99_1989-07-15_CY113405	1989.5342465753424	0.08168278567546028	-0.0028892592885896295
seq_96_1988-07-15_CY113381	1988.535519125683	0.0780817856754603	-0.0024134004757789956
seq_119_1993-07-15_CY112877	1993.5342465753424	0.09550178567546029	-0.005398473013772623
seq_120_1993-07-15_CY114069	1993.5342465753424	0.0948717856754603	-0.0060284730137726145
seq_137_1996-07-15_CY009900	1996.535519125683	0.10974478567546032	-0.0034068279261449813
seq_140_1997-07-15_CY009700	1997.5342465753424	0.1097497856754603	-0.007478686738955617
seq_133_1996-07-15_CY010028	1996.535519125683	0.1127507856754603	-4.008279261450004E-4
seq_141_1997-07-15_CY009748	1997.5342465753424	0.11395578567546029	-0.0032726867389556297
seq_134_1996-07-15_CY010012	1996.535519125683	0.11395378567546029	8.021720738549815E-4
seq_136_1996-07-15_CY009660	1996.535519125683	0.11278078567546031	-3.7082792614499815E-4
seq_138_1997-07-15_CY006227	1997.5342465753424	0.1176357856754603	4.073132610443869E-4
seq_143_1998-07-15_CY039883	1998.5342465753424	0.11944778567546031	-0.0018627401702526886
seq_145_1998-07-15_CY003560	1998.5342465753424	0.1188557856754603	-0.0024547401702526978
seq_142_1997-07-15_CY006443	1997.5342465753424	0.1176317856754603	4.033132610443829E-4
seq_146_1998-07-15_EU856824	1998.5342465753424	0.1200777856754603	-0.0012327401702526969
seq_149_1999-07-15_EU856834	1999.5342465753424	0.12308478567546029	-0.002307793601548022
seq_150_1999-07-15_AF382326	1999.5342465753424	0.12432478567546028	-0.001067793601548031
seq_159_2001-07-15_EU856855	2001.5342465753424	0.12977878567546028	-0.003777900464138645
seq_157_2000-07-15_CY000841	2000.535519125683	0.12550778567546028	-0.003972041651328029
seq_152_1999-07-15_CY001445	1999.5342465753424	0.12551178567546026	1.1920639845194869E-4
seq_151_1999-07-15_CY001269	1999.5342465753424	0.12490578567546028	-4.8679360154803286E-4
seq_165_2002-07-15_CY000625	2002.5342465753424	0.1346387856754603	-0.0029999538954356975
seq_162_2001-07-15_CY002328	2001.5342465753424	0.1334367856754603	-1.1990046413862254E-4
seq_158_2001-07-15_CY000185	2001.5342465753424	0.1334417856754603	-1.1490046413861754E-4
seq_163_2002-07-15_CY003123	2002.5342465753424	0.1328497856754603	-0.00478895389543571
seq_167_2002-07-15_CY003168	2002.5342465753424	0.1328437856754603	-0.004794953895435716
seq_166_2002-07-15_CY015548	2002.5342465753424	0.1334417856754603	-0.004196953895435701
seq_161_2001-07-15_CY017515	2001.5342465753424	0.1322337856754603	-0.0013229004641386322
seq_160_2001-07-15_CY017491	2001.5342465753424	0.1322317856754603	-0.0013249004641386342
seq_164_2002-07-15_EU856935	2002.5342465753424	0.13728078567546032	-3.57953895435692E-4
